Data,Valor
2025-12-23,96.99
2025-12-23,144.95
2025-12-23,96.99
2025-12-24,144.95
2025-12-24,96.99
2025-12-24,144.95
2025-12-24,96.99
2025-12-24,149
2025-12-24,96.99
2025-12-24,149
2025-12-25,96.99
2025-12-25,149
2025-12-25,96.99
2025-12-25,149
2025-12-26,96.99
2025-12-26,149
2025-12-26,96.99
2025-12-26,149
2025-12-26,149
2025-12-27,96.99
2025-12-27,144.95
2025-12-27,96.99
2025-12-27,144.95
2025-12-27,96.99
2025-12-27,144.95
2025-12-27,96.99
2025-12-28,144.95
2025-12-29,144.95
2025-12-31,96.99
2025-12-31,96.99
2026-01-01,96.99
2026-01-01,96.99
2026-01-02,149.99
2026-01-03,96.99
2026-01-03,149.99
2026-01-03,96.99
2026-01-03,149.99
2026-01-03,96.99
2026-01-03,149.99
2026-01-03,61.19
2026-01-03,149.99
2026-01-03,61.19
2026-01-03,144.95
2026-01-04,61.19
2026-01-04,144.95
2026-01-04,61.19
2026-01-04,144.95
2026-01-04,61.19
2026-01-04,144.95
2026-01-05,61.19
2026-01-05,144.95
2026-01-05,61.19
2026-01-05,144.95
2026-01-05,61.19
2026-01-05,139
2026-01-05,61.19
2026-01-05,139
2026-01-06,61.19
2026-01-06,139
2026-01-06,61.19
2026-01-06,139
2026-01-06,61.19
2026-01-06,139
2026-01-06,129.95
2026-01-06,139
2026-01-06,61.19
2026-01-07,139
2026-01-07,149.99
2026-01-08,149
2026-01-09,144.99
2026-01-09,149
2026-01-10,144.99
2026-01-10,149
2026-01-13,142.99
2026-01-13,149
2026-01-13,149.99
2026-01-13,142.99
2026-01-13,149.99
2026-01-13,142.99
2026-01-13,149
2026-01-14,142.99
2026-01-14,149
2026-01-14,142.99
2026-01-14,149
2026-01-14,142.99
2026-01-14,149
2026-01-14,159.99
2026-01-15,142.99
2026-01-15,159.99
2026-01-16,149
2026-01-16,159.99
2026-01-18,142.99
2026-01-18,159.99
2026-01-18,142.99
2026-01-19,159.99
2026-01-19,169.99
2026-01-20,142.99
2026-01-20,169.99
2026-01-23,142.99
2026-01-23,169.99
2026-01-26,142.99
2026-01-26,169.99
2026-01-27,168
2026-01-29,169.99
2026-01-29,142.99
2026-01-29,169.99
2026-01-30,142.99
2026-01-30,169.99
2026-01-30,142.99
2026-01-30,169.99
2026-01-30,142.99
2026-01-30,169.99
2026-01-30,142.99
2026-01-30,169.99
2026-01-30,142.99
2026-01-30,169.99
2026-01-31,156.99
2026-01-31,142.99
2026-01-31,156.99
2026-01-31,142.99
2026-01-31,156.99
2026-02-01,142.99
2026-02-01,156.99
2026-02-01,142.99
2026-02-01,156.99
2026-02-02,156.99
2026-02-02,156.99
2026-02-03,142.99
2026-02-03,156.99
2026-02-03,142.99
2026-02-03,156.99
2026-02-04,156.59
2026-02-04,156.99
2026-02-04,142.99
2026-02-04,156.99
2026-02-05,142.99
2026-02-05,156.99
2026-02-05,142.99
2026-02-05,156.99
2026-02-07,142.99
2026-02-08,156.99
2026-02-08,129.95
2026-02-08,142.99
2026-02-09,156.99
2026-02-12,142.99
2026-02-12,156.99
2026-02-14,142.99
2026-02-14,156.99
2026-02-15,142.99
2026-02-15,156.99
2026-02-15,142.99
2026-02-15,156.99
2026-02-17,142.99
2026-02-17,156.99
2026-02-18,142.99
2026-02-18,156.99
2026-02-19,142.99
2026-02-19,156.99
2026-02-20,142.99
2026-02-20,156.99
2026-02-21,142.95
2026-02-22,156.99
2026-02-22,142.95
2026-02-23,156.99
2026-02-23,142.95
2026-02-23,156.99
2026-02-23,142.99
2026-02-23,156.99
2026-02-24,142.99
2026-02-24,156.99
2026-02-25,142.99
2026-02-25,156.99
2026-02-25,142.99
2026-02-26,156.99
2026-02-26,142.99
2026-02-27,156.99
2026-02-28,142.95
2026-02-28,156.99
2026-02-28,142.95
2026-03-01,142.99
2026-03-01,156.99
2026-03-05,142.99
2026-03-05,156.99
2026-03-06,142.95
2026-03-07,142.99
2026-03-08,156.99
2026-03-08,142.99
2026-03-08,156.99
2026-03-08,142.99
2026-03-09,156.99
2026-03-09,142.99
2026-03-09,156.99
2026-03-09,142.99
2026-03-09,156.99
2026-03-09,142.99
2026-03-09,149.34
2026-03-10,142.99
2026-03-10,149.34
2026-03-10,142.99
2026-03-10,149.34
2026-03-12,142.99
2026-03-28,134.95
2026-03-29,142.99
2026-04-03,134.95
2026-04-05,142.99
2026-04-14,144.99
2026-04-20,148.99
2026-04-25,147.99
2026-04-28,144.99
2026-05-04,144
2026-05-06,144.99
2026-05-06,144
2026-05-08,144.99
2026-05-08,144
2026-05-10,144.99
2026-05-13,144
2026-05-15,142
2026-05-15,144.99
2026-05-17,159.95
2026-05-17,156
2026-05-18,154.49
2026-05-18,149.99
2026-05-26,145
2026-05-28,145
