Data,Valor
2025-06-16,266.39
2025-06-16,289.99
2025-06-16,266.39
2025-06-17,289.99
2025-06-18,266.39
2025-06-19,289.99
2025-06-19,266.39
2025-06-20,266.39
2025-06-21,266.39
2025-06-21,266.39
2025-06-21,266.39
2025-06-22,266.39
2025-06-22,266.39
2025-06-23,266.39
2025-06-23,266.39
2025-06-23,266.39
2025-06-24,266.39
2025-06-24,266.39
2025-06-24,266.39
2025-06-25,266.39
2025-06-25,266.39
2025-06-25,266.39
2025-06-26,266.39
2025-06-26,266.39
2025-06-26,266.39
2025-06-26,266.39
2025-06-27,266.39
2025-06-27,266.39
2025-06-27,266.39
2025-06-28,266.39
2025-06-28,266.39
2025-06-28,266.39
2025-06-29,266.39
2025-06-29,266.39
2025-06-30,266.39
2025-06-30,266.39
2025-06-30,266.39
2025-06-30,274.9
2025-06-30,266.39
2025-07-01,274.9
2025-07-01,266.39
2025-07-01,274.9
2025-07-01,266.39
2025-07-01,274.9
2025-07-01,266.39
2025-07-02,274.9
2025-07-02,266.39
2025-07-02,274.9
2025-07-02,266.39
2025-07-02,274.9
2025-07-03,266.39
2025-07-03,266.39
2025-07-03,266.39
2025-07-04,266.39
2025-07-04,266.39
2025-07-04,266.39
2025-07-04,266.39
2025-07-05,266.39
2025-07-05,266.39
2025-07-06,266.39
2025-07-06,266.39
2025-07-06,266.39
2025-07-07,266.39
2025-07-07,266.39
2025-07-07,266.39
2025-07-07,266.39
2025-07-08,266.39
2025-07-08,266.39
2025-07-21,309.9
2025-08-08,289.99
2025-08-08,268.03
2025-08-11,295.9
2025-08-13,268.03
2025-08-19,279.99
2025-08-22,262.1
2025-08-22,279.99
2025-08-25,301.84
2025-09-08,289.99
2025-09-12,296.84
2025-09-12,296.74
2025-09-13,289.99
2025-09-30,299.99
2025-09-30,289.99
2025-10-01,291.53
2025-10-01,312.4
2025-10-02,291.53
2025-10-02,312.4
2025-10-02,289.99
2025-10-07,289.99
2025-10-07,312.4
2025-10-09,312.4
2025-10-13,319.99
2025-10-13,319.87
2025-10-13,319.99
2025-10-13,319.87
2025-10-14,318.87
2025-10-14,328.87
2025-10-14,326.99
2025-10-15,329.99
2025-10-16,349.99
2025-10-16,331.9
2025-10-18,354.17
2025-10-19,331.9
2025-10-20,359.8
2025-10-21,365.75
2025-10-21,365.75
2025-10-21,365.75
2025-10-22,365.75
2025-10-23,434.99
2025-10-30,457.87
2025-11-01,457.87
2025-11-07,457.87
2025-11-09,457.87
2025-11-09,474.99
2025-11-10,457.87
2025-11-10,457.77
2025-11-10,457.67
2025-11-11,457.57
2025-11-11,457.47
2025-11-11,457.37
2025-11-11,457.27
2025-11-12,457.17
2025-11-12,457.87
2025-11-12,457.41
2025-11-12,451.5
2025-11-12,446.6
2025-11-18,540.54
2025-11-18,446.6
2025-11-19,528.18
2025-11-19,517.71
2025-11-19,505.92
2025-11-19,499.4
2025-11-20,492.94
2025-11-20,446.6
2025-11-21,525.01
2025-11-21,518.24
2025-11-21,511.54
2025-11-21,504.41
2025-11-22,497.91
2025-11-22,490.99
2025-11-22,484.62
2025-11-22,477.9
2025-11-22,470.31
2025-11-22,466.55
2025-11-22,460.49
2025-11-23,460.35
2025-11-23,460.22
2025-11-23,460.09
2025-11-23,459.92
2025-11-23,459.78
2025-11-23,459.65
2025-11-23,459.06
2025-11-23,453.12
2025-11-24,446.82
2025-11-24,446.6
2025-11-24,490.22
2025-11-24,453.32
2025-11-25,449.96
2025-11-25,450.05
2025-11-25,450.19
2025-11-25,450.29
2025-11-25,450.4
2025-11-25,476.79
2025-11-25,463.81
2025-11-26,468.1
2025-11-26,465.94
2025-11-26,468.1
2025-11-26,525.9
2025-11-26,465.94
2025-11-26,476.57
2025-11-27,465.92
2025-11-27,474.58
2025-11-27,505.52
2025-11-27,579.99
2025-11-27,470.86
2025-11-27,471.17
2025-11-27,579.99
2025-11-27,497.53
2025-11-28,506.49
2025-11-28,485.82
2025-11-28,504.38
2025-11-28,497.67
2025-11-28,511.07
2025-11-28,552.04
2025-11-29,579.99
2025-11-29,599.99
2025-12-02,628.9
2025-12-04,628.9
2025-12-06,628.9
2025-12-08,642.45
2025-12-09,648.39
2025-12-09,642.45
2025-12-10,645.42
2025-12-10,642.45
2025-12-12,699.99
2025-12-12,642.45
2025-12-12,699.99
2025-12-12,644.45
2025-12-13,699.99
2025-12-13,642.45
2025-12-13,699.99
2025-12-13,642.45
2025-12-13,699.99
2025-12-13,642.45
2025-12-13,699.99
2025-12-13,657.69
2025-12-14,699.99
2025-12-14,642.45
2025-12-14,699.99
2025-12-14,678.59
2025-12-14,699.99
2025-12-14,642.53
2025-12-14,642.45
2025-12-14,699.99
2025-12-15,657.69
2025-12-15,699.99
2025-12-15,642.45
2025-12-15,699.99
2025-12-15,642.45
2025-12-15,599.99
2025-12-17,642.45
2025-12-19,642.45
2025-12-19,650.75
2025-12-19,645.16
2025-12-19,642.56
2025-12-19,642.45
2025-12-22,627.28
2025-12-23,627.28
2025-12-23,627.28
2025-12-23,627.28
2025-12-24,627.28
2025-12-24,627.28
2025-12-24,627.28
2025-12-24,627.28
2025-12-25,627.28
2025-12-25,627.28
2025-12-25,627.28
2025-12-25,627.28
2025-12-26,627.28
2025-12-26,627.28
2025-12-26,638.8
2025-12-26,627.28
2025-12-27,638.8
2025-12-27,627.28
2025-12-27,638.8
2025-12-27,627.28
2025-12-27,638.8
2025-12-27,627.28
2025-12-27,638.8
2025-12-27,627.28
2025-12-28,638.8
2025-12-28,627.28
2025-12-28,638.8
2025-12-28,627.28
2025-12-28,638.8
2025-12-28,627.28
2025-12-28,638.8
2025-12-29,627.28
2025-12-29,638.8
2025-12-29,627.28
2025-12-29,638.8
2025-12-29,627.28
2025-12-29,638.8
2025-12-29,627.28
2025-12-29,638.8
2025-12-30,627.28
2025-12-30,638.8
2025-12-30,627.28
2025-12-30,638.8
2026-01-02,625.26
2026-01-02,638.8
2026-01-04,642.45
2026-01-04,645.3
2026-01-04,642.45
2026-01-04,645.3
2026-01-04,642.45
2026-01-04,645.3
2026-01-05,642.45
2026-01-05,645.3
2026-01-05,642.45
2026-01-06,645.3
2026-01-07,642.45
2026-01-07,645.3
2026-01-07,642.45
2026-01-07,645.3
2026-01-07,698.48
2026-01-07,663.55
2026-01-07,698.48
2026-01-08,663.55
2026-01-08,642.45
2026-01-08,663.55
2026-01-08,642.45
2026-01-08,663.55
2026-01-08,642.45
2026-01-08,663.55
2026-01-09,642.45
2026-01-09,645.3
2026-01-09,642.45
2026-01-09,645.3
2026-01-09,642.45
2026-01-09,695.04
2026-01-10,672.75
2026-01-10,660.28
2026-01-10,695.04
2026-01-10,688.86
2026-01-10,674.42
2026-01-10,660.25
2026-01-11,660.25
2026-01-11,683.58
2026-01-11,660.25
2026-01-11,660.25
2026-01-12,667.73
2026-01-12,660.25
2026-01-12,687.26
2026-01-12,656.92
2026-01-12,683.14
2026-01-12,656.92
2026-01-13,683.14
2026-01-13,656.92
2026-01-13,683.14
2026-01-13,656.92
2026-01-13,691.5
2026-01-13,686.03
2026-01-13,656.92
2026-01-13,683.14
2026-01-13,656.92
2026-01-14,683.14
2026-01-14,656.92
2026-01-14,683.14
2026-01-14,656.92
2026-01-14,683.14
2026-01-14,656.92
2026-01-15,691.5
2026-01-15,656.92
2026-01-15,691.5
2026-01-15,744.9
2026-01-18,800.9
2026-01-19,950.9
2026-01-20,1100.9
2026-01-24,1140.9
2026-01-26,1063.05
2026-01-27,1063.05
2026-01-27,1063.05
2026-01-27,1063.05
2026-01-27,1063.05
2026-01-28,1063.05
2026-01-28,1063.05
2026-01-28,1063.05
2026-01-28,1063.05
2026-01-29,1063.05
2026-01-29,1063.05
2026-01-29,1063.05
2026-01-30,1063.05
2026-01-30,1063.05
2026-01-30,1063.05
2026-01-31,1063.05
2026-01-31,1063.05
2026-01-31,1063.05
2026-02-01,1063.05
2026-02-01,1063.05
2026-02-01,1063.05
2026-02-02,1063.05
2026-02-02,1023.05
2026-02-02,1100.9
2026-02-02,1063.05
2026-02-04,1050.9
2026-02-05,1040.9
2026-02-06,1063.05
2026-02-08,1063.05
2026-02-09,1063.05
2026-02-11,902.34
2026-02-23,955.13
2026-02-23,961.16
2026-02-24,955.13
2026-02-24,961.16
2026-02-24,955.13
2026-02-24,961.16
2026-02-24,955.13
2026-02-25,948.44
2026-02-26,924.28
2026-02-26,972.93
2026-02-26,924.28
2026-02-27,972.93
2026-02-27,924.28
2026-02-27,972.93
2026-02-27,924.28
2026-02-27,972.93
2026-02-27,924.28
2026-02-27,972.93
2026-02-28,924.28
2026-02-28,972.93
2026-02-28,924.28
2026-02-28,972.93
2026-02-28,924.28
2026-02-28,972.93
2026-03-01,924.28
2026-03-01,972.93
2026-03-01,924.28
2026-03-01,972.93
2026-03-01,924.28
2026-03-01,972.93
2026-03-01,924.28
2026-03-01,972.93
2026-03-02,924.28
2026-03-02,972.93
2026-03-02,924.28
2026-03-03,972.93
2026-03-03,924.28
2026-03-03,972.93
2026-03-03,924.28
2026-03-03,972.93
2026-03-03,924.28
2026-03-03,972.93
2026-03-03,924.28
2026-03-03,972.93
2026-03-04,924.28
2026-03-04,972.93
2026-03-04,924.28
2026-03-04,972.93
2026-03-04,924.28
2026-03-04,972.93
2026-03-04,924.28
2026-03-05,972.93
2026-03-05,924.28
2026-03-07,972.93
2026-03-07,924.28
2026-03-08,972.93
2026-03-08,924.28
2026-03-08,972.93
2026-03-08,924.28
2026-03-08,972.93
2026-03-08,924.28
2026-03-09,972.93
2026-03-09,924.28
2026-03-09,972.93
2026-03-09,924.28
2026-03-10,949.99
2026-03-10,999.99
2026-03-11,949.99
2026-03-11,999.99
2026-03-11,949.99
2026-03-12,999.99
2026-03-12,949.99
2026-03-12,999.99
2026-03-12,949.99
2026-03-13,999.99
2026-03-13,949.99
2026-03-13,999.99
2026-03-13,949.99
2026-03-15,999.99
2026-03-15,949.99
2026-03-16,999.99
2026-03-16,949.99
2026-03-17,999.99
2026-03-17,949.99
2026-03-17,999.99
2026-03-17,949.99
2026-03-18,999.99
2026-03-18,949.99
2026-03-18,999.99
2026-03-18,949.99
2026-03-19,924.28
2026-03-19,949.99
2026-03-19,924.28
2026-03-20,949.99
2026-03-20,924.28
2026-03-20,949.99
2026-03-20,924.28
2026-03-21,949.99
2026-03-21,924.28
2026-03-21,949.99
2026-03-21,924.28
2026-03-22,949.99
2026-03-22,924.28
2026-03-24,1039.3
2026-03-24,1039.3
2026-03-25,1039.3
2026-03-25,931.3
2026-03-26,931.3
2026-03-28,949.99
2026-03-30,996.55
2026-03-30,949.99
2026-03-31,954.77
2026-03-31,971.5
2026-04-02,961.77
2026-04-02,913.68
2026-04-03,961.77
2026-04-03,913.68
2026-04-04,942.4
2026-04-04,942.4
2026-04-04,942.4
2026-04-05,942.4
2026-04-05,942.4
2026-04-06,942.4
2026-04-06,942.4
2026-04-06,942.4
2026-04-07,942.4
2026-04-07,942.4
2026-04-07,942.4
2026-04-08,961.77
2026-04-08,913.68
2026-04-09,961.77
2026-04-09,913.68
2026-04-09,913.68
2026-04-10,942.4
2026-04-10,942.4
2026-04-11,942.4
2026-04-11,942.4
2026-04-12,942.4
2026-04-12,942.4
2026-04-13,942.4
2026-04-14,942.4
2026-04-14,942.4
2026-04-17,990.99
2026-04-17,986.04
2026-04-17,985.05
2026-04-17,984.11
2026-04-19,984.14
2026-04-19,984.17
2026-04-19,984.19
2026-04-19,984.23
2026-04-19,984.24
2026-04-19,984.27
2026-04-19,984.32
2026-04-20,991.96
2026-04-20,991.93
2026-04-21,991.91
2026-04-21,991.92
2026-04-21,991.93
2026-04-21,991.98
2026-04-23,984.22
2026-04-23,984.11
2026-05-07,984.11
2026-05-23,891.01
2026-05-23,882.14
2026-05-23,882.16
2026-05-23,882.19
2026-05-23,882.24
2026-05-23,882.29
2026-05-23,882.35
2026-05-23,882.39
2026-05-24,882.43
2026-05-24,882.45
2026-05-24,882.51
2026-05-24,882.53
2026-05-24,882.58
2026-05-24,842.91
2026-05-25,747.15
2026-05-25,739.7
2026-05-25,723.75
2026-05-26,685.1
2026-05-27,728.45
2026-05-27,723.75
2026-05-27,723.77
2026-05-28,723.75
2026-05-28,723.75
